m_phi,width_central,width_lower,width_upper
1.0862780491200215,2.43113509557465e-07,1.1182362985820755e-07,4.247525649262998e-07
1.0908712114635715,2.394661798149666e-07,1.0966574021392244e-07,4.1931770593546394e-07
1.0954451150103321,2.3676448197678186e-07,1.080169027616749e-07,4.153928343349443e-07
1.1,2.3468296778836117e-07,1.0672808980695669e-07,4.124068527645175e-07
1.104536101718726,2.3278565690996474e-07,1.0561045445194594e-07,4.0957401335744545e-07
1.1090536506409416,2.3084919706595385e-07,1.0455763347109031e-07,4.0651035205310405e-07
1.1135528725660044,2.2887715531004055e-07,1.0350737809948993e-07,4.033475917953047e-07
1.118033988749895,2.269034517243981e-07,1.0245481353930389e-07,4.001853419273421e-07
1.1224972160321824,2.2494718253741155e-07,1.0137879800901331e-07,3.9711620608535223e-07
1.1269427669584644,2.2311832827754048e-07,1.0032211697242674e-07,3.943480652705881e-07
1.131370849898476,2.2150851460959342e-07,9.93564146928604e-08,3.9198279760891274e-07
1.1357816691600546,2.2016715727234997e-07,9.852256036158653e-08,3.900707326070025e-07
1.140175425099138,2.190949880138463e-07,9.783638134104373e-08,3.885821704962911e-07
1.1445523142259597,2.1825202024470605e-07,9.728537948922949e-08,3.8743525316480606e-07
1.1489125293076057,2.175969694668908e-07,9.683725479107289e-08,3.865842016311294e-07
1.1532562594670797,2.1710662314783427e-07,9.646887458560964e-08,3.8601324998687653e-07
1.1575836902790226,2.1679552672639947e-07,9.617592386628207e-08,3.857698027341026e-07
1.161895003862225,2.166823838098561e-07,9.596143244990806e-08,3.85897736979338e-07
1.1661903789690602,2.167675604199926e-07,9.582883117625897e-08,3.8639121407923767e-07
1.1704699910719625,2.1704841468014966e-07,9.578766401964198e-08,3.872240341499276e-07
1.174734012447073,2.1749031786704316e-07,9.58295663388638e-08,3.88320452847248e-07
1.1789826122551597,2.1805452976017812e-07,9.593875009473812e-08,3.8960863034891877e-07
1.1832159566199232,2.187311750465212e-07,9.611205130258706e-08,3.910684500438926e-07
1.1874342087037917,2.1951506342722334e-07,9.634059794026594e-08,3.927038519323088e-07
1.1916375287812984,2.2042053842550478e-07,9.661794426911348e-08,3.9456619561680254e-07
1.1958260743101399,2.214717651353214e-07,9.695493356597102e-08,3.966982537099589e-07
1.2,2.2267326981831088e-07,9.734738891628134e-08,3.991206244313012e-07
1.2041594578792296,2.2400430149506466e-07,9.778838578406789e-08,4.0179182095300443e-07
1.2083045973594573,2.2544426062000181e-07,9.828222754995453e-08,4.0464796181237313e-07
1.2124355652982142,2.2695049705585167e-07,9.881109228227741e-08,4.076108900843871e-07
1.2165525060596438,2.28500010335316e-07,9.936899225861338e-08,4.1063107052666146e-07
1.2206555615733703,2.3009904179065233e-07,9.995903796592394e-08,4.137188546941132e-07
1.224744871391589,2.3175517861171347e-07,1.0057387128019141e-07,4.1690952120082336e-07
1.2288205727444508,2.334923741350932e-07,1.0121313843432012e-07,4.202680589666981e-07
1.2328828005937953,2.3532395094119127e-07,1.0187948747717902e-07,4.2382487652674094e-07
1.2369316876852983,2.3723323934300952e-07,1.0256074073848197e-07,4.2756015351066586e-07
1.2409673645990857,2.391898173630305e-07,1.0325266000608063e-07,4.314009541916041e-07
1.2449899597988732,2.4115924056490927e-07,1.0395268195333177e-07,4.3526003227869597e-07
1.2489995996796797,2.431113581545388e-07,1.0465119549991487e-07,4.390760106395379e-07
1.2529964086141667,2.450500214913245e-07,1.0535469004116125e-07,4.428458956097633e-07
1.2569805089976536,2.46996239582373e-07,1.0605481751167522e-07,4.466432529592033e-07
1.2609520212918492,2.48971504078511e-07,1.0674999899223927e-07,4.5052917977115593e-07
1.2649110640673518,2.50985187168858e-07,1.0742879954621464e-07,4.545525282054791e-07
1.2688577540449522,2.5300395009386087e-07,1.0808278990927052e-07,4.5864113545684274e-07
1.2727922061357855,2.549855125753511e-07,1.0871011414316816e-07,4.626851481211434e-07
1.2767145334803705,2.5689213573347636e-07,1.0930770916241561e-07,4.665892585317241e-07
1.2806248474865698,2.5873520508483344e-07,1.0987864092013191e-07,4.7037779359160153e-07
1.284523257866513,2.6053681815284373e-07,1.1041610579141938e-07,4.741244540981912e-07
1.2884098726725126,2.6233513363565686e-07,1.1091576989198822e-07,4.779413822244504e-07
1.2922847983320085,2.640924332934422e-07,1.1137809148712949e-07,4.817261200897891e-07
1.296148139681572,2.6577489204333875e-07,1.117841323687231e-07,4.854269206063879e-07
1.3,2.673465620947343e-07,1.1212780408364687e-07,4.889595585836414e-07
1.3038404810405297,2.688294936746793e-07,1.123700610575346e-07,4.924656354463673e-07
1.307669683062202,2.700744980293686e-07,1.1263477783691746e-07,4.952820712811381e-07
1.3114877048604001,2.7148597535041336e-07,1.1267998849666212e-07,4.990121509517519e-07
1.3152946437965904,2.733468158905221e-07,1.1311562619569054e-07,5.031418587297068e-07
1.3190905958272918,2.7370419866364333e-07,1.1197627352641071e-07,5.065259624004863e-07
1.3228756555322954,2.742082268829368e-07,1.1276916069123151e-07,5.062133381430086e-07
1.3266499161421599,2.7465224676100233e-07,1.1264679133711801e-07,5.076798341515677e-07
1.3304134695650072,2.778795327819579e-07,1.1187584837589295e-07,5.181223044589566e-07
1.3341664064126333,2.7721856315824007e-07,1.1210303501677734e-07,5.158300146007225e-07
1.3379088160259651,2.788073912296599e-07,1.1035971194733679e-07,5.23944313826763e-07
1.3416407864998738,2.782247806662516e-07,1.1093153752372247e-07,5.21105647723594e-07
1.3453624047073711,2.7944233689367193e-07,1.1178127184625868e-07,5.225974970637101e-07
1.3490737563232043,2.7935781900628124e-07,1.0532547753737605e-07,5.366256210155343e-07
1.3527749258468684,2.732832676233405e-07,1.081152270641626e-07,5.136893397139515e-07
1.3564659966250536,2.777964694402988e-07,1.0836004562725156e-07,5.255483660020805e-07
1.3601470508735443,2.789898159087343e-07,1.0571997641676582e-07,5.347172701187033e-07
1.3638181696985856,2.7972557887821554e-07,1.0703812263490439e-07,5.337982467901115e-07
1.3674794331177345,2.7219863862414565e-07,1.0041656170447591e-07,5.279002798612827e-07
1.3711309200802089,2.730862039327633e-07,1.0141070222704534e-07,5.280965817532021e-07
1.374772708486752,2.7453793233678145e-07,1.0186639719231738e-07,5.310943334535505e-07
1.3784048752090223,2.7184716914023466e-07,9.90485429551812e-08,5.300706632708348e-07
1.3820274961085255,2.7030297552858723e-07,9.724560847818705e-08,5.29941946199613e-07
1.3856406460551018,2.6855858631490586e-07,9.554402850911434e-08,5.290391853029307e-07
1.3892443989449805,2.6659054271235133e-07,9.352850752694858e-08,5.282728751986986e-07
1.3928388277184118,2.6441613534651603e-07,9.140085708552088e-08,5.272247578194943e-07
1.396424004376894,2.6214859356725074e-07,8.915894152190782e-08,5.262255094054559e-07
1.4,2.598022382543126e-07,8.68677304695899e-08,5.251649654041016e-07
1.40356688476182,2.571526193524373e-07,8.44632770651232e-08,5.235661234961095e-07
1.407124727947029,2.542655176207221e-07,8.194951263591195e-08,5.216114064768314e-07
1.4106735979665885,2.513248609125095e-07,7.939457222739464e-08,5.196619131114656e-07
1.4142135623730951,2.483743185492369e-07,7.677821248479478e-08,5.179026241283485e-07
1.4177446878757827,2.4533721672768416e-07,7.407120256481932e-08,5.161995553713497e-07
1.4212670403551895,2.422082286490828e-07,7.129701870927574e-08,5.144878556971387e-07
1.4247806848775009,2.390449796404734e-07,6.854098952857449e-08,5.127149792748578e-07
1.42828568570857,2.3592132807632467e-07,6.584508807240437e-08,5.109843443251983e-07
1.4317821063276353,2.3284940103606187e-07,6.319601840544187e-08,5.093694676097922e-07
1.4352700094407325,2.297837629052387e-07,6.055873585311771e-08,5.078393319289113e-07
1.4387494569938157,2.2660860272668786e-07,5.7935615689625185e-08,5.060477134666519e-07
1.4422205101855958,2.2325208814358494e-07,5.533937521690959e-08,5.037421754419982e-07
1.445683229480096,2.196104511001107e-07,5.281813105365037e-08,5.004576404377937e-07
1.449137674618944,2.1569817310144148e-07,5.034643707223997e-08,4.963008491121289e-07
1.452583904633395,2.1153379591121652e-07,4.7928675628264643e-08,4.913026955317545e-07
1.4560219778561037,2.0711426144893816e-07,4.5509733744746797e-08,4.856222954899381e-07
1.4594519519326423,2.0240432775585164e-07,4.305360342266966e-08,4.792706325343994e-07
1.4628738838327795,1.9714395954625517e-07,4.055355761048318e-08,4.71472824855887e-07
1.466287829861518,1.9115372062920946e-07,3.803210217125297e-08,4.615903246825078e-07
1.469693845669907,1.8409778073290665e-07,3.5514642166841955e-08,4.4847003902136585e-07
1.4730919862656235,1.7604622481967363e-07,3.3013074479541214e-08,4.322566120031876e-07
1.47648230602334,1.6723580159296983e-07,3.0631026796159434e-08,4.132847483490127e-07
1.4798648586948742,1.5814136396315188e-07,2.8433247202005125e-08,3.927757362698404e-07
1.4832396974191326,1.4891738766375268e-07,2.64898639609056e-08,3.7092880053789434e-07
1.4866068747318506,1.3971690340563876e-07,2.4727902067123685e-08,3.484817252124236e-07
1.489966442575134,1.3077812129007384e-07,2.3149686087829787e-08,3.26172282156551e-07
1.493318452306808,1.2238604687822827e-07,2.1716639717199184e-08,3.0504487492896823e-07
1.4966629547095767,1.146889770797104e-07,2.0396350133398933e-08,2.856896405454568e-07
1.5,1.077488277651602e-07,1.921128059380538e-08,2.6821789029746195e-07
1.503329637837291,1.0149294767717902e-07,1.8140195642449306e-08,2.524797317045333e-07
1.5066519173319364,9.575909732904897e-08,1.7156190605910718e-08,2.3806367683436617e-07
1.50996688705415,9.047773058141822e-08,1.625645617255069e-08,2.247608721543961e-07
1.5132745950421556,8.58220292706706e-08,1.550623437383261e-08,2.1287511350297086e-07
1.5165750888103102,8.159740132740323e-08,1.4762216839691515e-08,2.023248200524236e-07
1.5198684153570663,7.812404474816539e-08,1.4265071612779547e-08,1.9322802819168682e-07
1.5231546211727816,7.484566957520547e-08,1.3685115912827055e-08,1.850508163577511e-07
1.5264337522473748,7.263754646472198e-08,1.356601582490015e-08,1.785517414366408e-07
1.5297058540778354,7.039289051796496e-08,1.3092294420042237e-08,1.732321013212551e-07
1.5329709716755893,6.697800506599833e-08,1.2152546832171177e-08,1.6594509683521784e-07
1.5362291495737217,6.654987899885122e-08,1.2601092753494407e-08,1.6296616150640734e-07
1.5394804318340654,6.406988492114928e-08,1.1972932336219067e-08,1.574658737735363e-07
1.5427248620541512,6.28282925670167e-08,1.0664254919169966e-08,1.5843868437427474e-07
1.5459624833740306,6.218019622377206e-08,1.0042771341818716e-08,1.588066461074107e-07
1.5491933384829668,5.948731663879872e-08,9.507424762725225e-09,1.523297288074065e-07
1.5524174696260025,6.143973357225554e-08,1.1048177526934347e-08,1.5259217363806742e-07
1.5556349186104046,6.111621035524023e-08,1.0581990972153634e-08,1.5332319217265095e-07
1.5588457268119895,5.983298228186717e-08,9.937730089731282e-09,1.51731643786836e-07
1.5620499351813308,5.938170247195528e-08,1.0774436363292674e-08,1.471238278671237e-07
1.5652475842498528,6.244124374112584e-08,1.1643205657013814e-08,1.5355522573514204e-07
1.5684387141358123,6.188418655158628e-08,1.1233574396793244e-08,1.5330520875188957e-07
1.5716233645501712,6.265149007899608e-08,1.10752481747236e-08,1.5631473935437475e-07
1.5748015748023623,6.463730097363121e-08,1.1792588290041443e-08,1.599069369214545e-07
1.57797338380595,6.501738089935685e-08,1.1748097292131161e-08,1.6126768527780384e-07
1.5811388300841898,6.529702545079472e-08,1.1706143807818508e-08,1.623048160872106e-07
1.584297951775486,6.758200621104134e-08,1.2558787998139048e-08,1.6635368701151696e-07
1.5874507866387544,6.89989621794638e-08,1.213419616170488e-08,1.7238916587549033e-07
1.5905973720586868,7.244544859461482e-08,1.2452472590916728e-08,1.8209268629316825e-07
1.5937377450509227,7.426166469313002e-08,1.276641769709819e-08,1.8665104138709155e-07
1.5968719422671314,7.990858833194035e-08,1.1955371089077524e-08,2.0795563030278455e-07
1.6,8.149909551782541e-08,1.3257490352665397e-08,2.0777164715660854e-07
1.6031219541881396,8.476853106881563e-08,1.3806783769845375e-08,2.1603759449536626e-07
1.606237840420901,8.901047937828587e-08,1.3963606037463915e-08,2.289859636452275e-07
1.6093476939431082,9.02423776076471e-08,1.5293419965110615e-08,2.2766335680794795e-07
1.61245154965971,9.735759540890345e-08,1.497638892044575e-08,2.516682901025397e-07
1.6155494421403511,9.929812807587502e-08,1.582226860898433e-08,2.54465272945499e-07
1.6186414056238645,1.0666054731170514e-07,1.661736468317298e-08,2.7485921131820763e-07
1.6217274740226855,1.1135424393555641e-07,1.687313388395638e-08,2.88905216790785e-07
1.624807680927192,1.1845018590681146e-07,1.8092341494870162e-08,3.0672111257521504e-07
1.6278820596099706,1.255765088562247e-07,1.8964049931288713e-08,3.2607011879281486e-07
1.6309506430300091,1.3038841618292927e-07,1.835983188174869e-08,3.4420312282828045e-07
1.6340134638368191,1.400549920955324e-07,2.0444844359676446e-08,3.666217323981005e-07
1.6370705543744901,1.483699449858422e-07,2.1298424367076623e-08,3.899210567121258e-07
1.6401219466856725,1.5737255906864602e-07,2.226512217495578e-08,4.1497970920667194e-07
1.6431676725154984,1.6698053310095122e-07,2.3281636790535015e-08,4.4180192083723556e-07
1.6462077633154328,1.7902419244747214e-07,2.512792423432864e-08,4.7294107264022135e-07
1.6492422502470643,1.8904924965616404e-07,2.5651254608830574e-08,5.03299142689909e-07
1.6522711641858305,2.0028388371604393e-07,2.6801435049040838e-08,5.348732771558858e-07
1.6552945357246849,2.128693396883624e-07,2.8089404911703285e-08,5.702611393828048e-07
1.6583123951777,2.2637904468407166e-07,2.9458783528299223e-08,6.083228225761093e-07
1.661324772583615,2.4062944373428105e-07,3.091438268679193e-08,6.484356774259539e-07
1.6643316977093239,2.5569827252623645e-07,3.2429880995138294e-08,6.909754827367289e-07
1.6673332000533068,2.7596966222126035e-07,3.5638992902796584e-08,7.428257042183299e-07
1.6703293088490065,2.970841529760211e-07,3.588372999661428e-08,8.112217940744016e-07
1.6733200530681511,3.0976894981208373e-07,3.569809494797744e-08,8.541427230769666e-07
1.676305461424021,3.227356442516319e-07,3.913299295111415e-08,8.80549389335024e-07
1.6792855623746665,3.4761655198591365e-07,4.217189140161456e-08,9.483299746188112e-07
1.6822603841260722,3.638337235726842e-07,4.256664683176666e-08,1.0001115192569772e-06
1.6852299546352716,3.863353796678778e-07,4.548825689456485e-08,1.0605660977937186e-06
1.6881943016134133,4.0724921075420633e-07,4.746368046065215e-08,1.1203375671868323e-06
1.6911534525287764,4.303741751789146e-07,4.89094925066825e-08,1.1900699803804016e-06
1.6941074346097416,4.555965200591186e-07,5.151645857096747e-08,1.2610962823027935e-06
1.697056274847714,4.781184851289838e-07,5.3852991316307434e-08,1.324478219092959e-06
1.7,5.034007766640383e-07,5.622375357261896e-08,1.3968860757263152e-06
1.70293863659264,5.328349446998694e-07,5.935829011924702e-08,1.479325635006161e-06
1.705872210923198,5.504301502898998e-07,6.021556386158084e-08,1.5337113440641243e-06
1.7088007490635062,5.825042559345201e-07,6.433899756822315e-08,1.619989287454176e-06
1.711724276862369,6.095384279935134e-07,6.702717778246458e-08,1.6966697585691714e-06
1.7146428199482247,6.312698830418783e-07,6.70638830561279e-08,1.769120600344967e-06
1.7175564037317668,6.580547404024735e-07,7.209848662692951e-08,1.8330448075490047e-06
1.7204650534085253,6.876251430253334e-07,7.350034255677016e-08,1.9247507064245104e-06
1.7233687939614086,7.13198544572126e-07,7.72879236958927e-08,1.9909622187497826e-06
1.7262676501632068,7.384303220714852e-07,7.819247493289075e-08,2.07075034778305e-06
1.7291616465790582,7.661526542769254e-07,8.33324691447042e-08,2.137237254290088e-06
1.7320508075688772,7.872798602306813e-07,8.185427718969886e-08,2.2155547984132523e-06
1.7349351572897473,8.158848381075408e-07,8.663018406424747e-08,2.2867392100471346e-06
1.7378147196982767,8.329413546193356e-07,9.02561004874807e-08,2.3252769645478815e-06
1.7406895185529212,8.55613416269839e-07,9.111743579222761e-08,2.396709064486172e-06
1.7435595774162693,8.754231193433857e-07,9.350775354107645e-08,2.4507608097989595e-06
1.746424919657298,8.972711486019724e-07,9.643761378568912e-08,2.508878245119489e-06
1.7492855684535902,9.134728654380823e-07,9.761088801358314e-08,2.5570826742968678e-06
1.7521415467935233,9.285680091842056e-07,9.940373745163023e-08,2.5984185629550133e-06
1.7549928774784245,9.417104228408267e-07,1.0221687454533372e-07,2.6280351421196844e-06
1.7578395831246945,9.547445499781726e-07,1.0356409381712916e-07,2.664752141786613e-06
1.760681686165901,9.646971347987396e-07,1.0514753207579498e-07,2.689978314202314e-06
1.7635192088548397,9.727002579539575e-07,1.065854864909293e-07,2.7094378845243397e-06
1.7663521732655694,9.787489792877461e-07,1.0775353309685846e-07,2.723742687936277e-06
1.7691806012954132,9.82643476879761e-07,1.0875335406365003e-07,2.7317140223750707e-06
1.772004514666935,9.84365557709322e-07,1.0958740145004344e-07,2.7332821426832536e-06
1.7748239349298849,9.840017542114258e-07,1.10242787970205e-07,2.728803203230311e-06
1.7776388834631178,9.81575604815449e-07,1.1069856835609239e-07,2.7184623165955433e-06
1.7804493814764855,9.771066402807009e-07,1.1092654181687635e-07,2.7024654959350747e-06
1.783255450012701,9.706356723323671e-07,1.1092323884787088e-07,2.6809657033155715e-06
1.786057109949175,9.622151821992769e-07,1.1070656315304493e-07,2.6540495504546927e-06
1.7888543819998317,9.519426725226624e-07,1.1029154753566394e-07,2.6219682254944147e-06
1.7916472867168918,9.39843719893063e-07,1.0967824218711776e-07,2.584807617949616e-06
1.794435844492636,9.260382634072852e-07,1.0885620472445093e-07,2.5430170644617495e-06
1.797220075561143,9.106535531395746e-07,1.0782244286872876e-07,2.497032390512652e-06
1.8,8.937995515821094e-07,1.0659017472895685e-07,2.447153209837651e-06
1.8027756377319946,8.756119316214216e-07,1.0517703665951739e-07,2.393743264931101e-06
1.8055470085267789,8.56211852395696e-07,1.0358440231088085e-07,2.3371958622554726e-06
1.8083141320025125,8.35719623138065e-07,1.0181831017535056e-07,2.277878497706311e-06
1.8110770276274835,8.142751776519286e-07,9.989074342563511e-08,2.2161948702467935e-06
1.8138357147217055,7.92021257833086e-07,9.782026405543892e-08,2.152526807514026e-06
1.8165902124584952,7.690769156924691e-07,9.562104094311103e-08,2.087198800049731e-06
1.8193405398660252,7.455755379336956e-07,9.330696522929667e-08,2.020583879019178e-06
1.8220867158288598,7.216379264025603e-07,9.0888013731648e-08,1.9530316931011424e-06
1.8248287590894658,6.973861983453191e-07,8.83749761209116e-08,1.8848921676636823e-06
1.8275666882497066,6.729699733342397e-07,8.577525866084388e-08,1.8166209296416943e-06
1.8303005217723127,6.484904597618571e-07,8.311363205668493e-08,1.748434335121715e-06
1.833030277982336,6.240315589605148e-07,8.040613027072157e-08,1.680532698051944e-06
1.835755975068582,5.997147159770117e-07,7.767109961380425e-08,1.613229307254154e-06
1.8384776310850235,5.756261962170634e-07,7.491348450202217e-08,1.5467831954249002e-06
1.841195263952197,5.518592586214196e-07,7.213804621532283e-08,1.4814768541370195e-06
1.8439088914585775,5.284689164515092e-07,6.936210067144993e-08,1.4174104837601195e-06
1.8466185312619388,5.055063945460156e-07,6.659877836813084e-08,1.3546912987433168e-06
1.849324200890693,4.830447648260679e-07,6.386520474714628e-08,1.2934803559815094e-06
1.8520259177452134,4.6116149663817454e-07,6.117010151847617e-08,1.2339911636657808e-06
1.8547236990991407,4.3991071598310845e-07,5.851523856035619e-08,1.17639203307486e-06
1.857417562100671,4.19309899565707e-07,5.5906891880962606e-08,1.1207111780379354e-06
1.8601075237738274,3.9937681698010374e-07,5.3354508024757025e-08,1.0669637905200893e-06
1.862793601019716,3.801350069551692e-07,5.086846601963361e-08,1.015179984190944e-06
1.865475810617763,3.616026813348027e-07,4.845404710459078e-08,9.653954025339968e-07
1.8681541692269406,3.4381067981503674e-07,4.61122599058785e-08,9.177060947070566e-07
1.8708286933869707,3.267555214431495e-07,4.384784308475704e-08,8.720793720362385e-07
1.8734993995195195,3.1042866915626593e-07,4.165923674164869e-08,8.284942119989628e-07
1.876166303929372,2.9482734421093693e-07,3.9551554466389224e-08,7.869187173464678e-07
1.8788294228055937,2.799483135449083e-07,3.752980465021241e-08,7.473200243143081e-07
1.8814887722226779,2.657988423546355e-07,3.559269987084135e-08,7.097276951170322e-07
1.8841443681416772,2.5236407443289485e-07,3.374249496987535e-08,6.740832332975368e-07
1.8867962264113207,2.3962855522652036e-07,3.197726016120851e-08,6.403448911359765e-07
1.8894443627691184,2.275651597167617e-07,3.0294283939520356e-08,6.084363039198358e-07
1.8920887928424501,2.1615318581810635e-07,2.8695502311124606e-08,5.782812818309108e-07
1.8947295321496416,2.0536962692791839e-07,2.7176812676801452e-08,5.498231432582432e-07
1.8973665961010275,1.9519813654007315e-07,2.5736833506554284e-08,5.23014810279762e-07
1.9,1.8561538057455758e-07,2.437312392020255e-08,4.977911055863857e-07
1.9026297590440449,1.7660129371378904e-07,2.308327745687315e-08,4.740974058898608e-07
1.905255888325765,1.681367811846643e-07,2.1867274694917924e-08,4.51871432337537e-07
1.9078784028338913,1.6020210484887702e-07,2.0721971369986284e-08,4.310629204330425e-07
1.91049731745428,1.527773024651011e-07,1.9645824524191904e-08,4.116135795930844e-07
1.9131126469708992,1.4584173297129985e-07,1.8636675103375665e-08,3.9346564904712455e-07
1.9157244060668017,1.393670756940895e-07,1.7689898371953094e-08,3.765474499619873e-07
1.9183326093250879,1.3332887327443564e-07,1.6802631284473596e-08,3.6079191289718597e-07
1.9209372712298547,1.277019197809999e-07,1.5971823401983e-08,3.461303393023981e-07
1.9235384061671346,1.2246761677247726e-07,1.5193207678882308e-08,3.3252146263218894e-07
1.9261360284258222,1.1761164461861005e-07,1.446530322280031e-08,3.199251863819916e-07
1.9287301521985911,1.131217806781518e-07,1.3787166761778151e-08,3.0830574300521153e-07
1.9313207915827966,1.0898693666251717e-07,1.3157265890912907e-08,2.976338216534826e-07
1.9339079605813716,1.0519590658509497e-07,1.2573965494611714e-08,2.8788018742727576e-07
1.9364916731037085,1.017340604563146e-07,1.203609452954688e-08,2.7900200986940545e-07
1.9390719429665317,9.858135242760488e-08,1.1539490266025514e-08,2.709528660135712e-07
